player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
256838,/player/256838/rachael-boyle/230005,23,5,28-10-22,R. Boyle,Rachael Boyle,"RB, LB",73,73,,,30,20-12-91,165,62,,,,,,,,,,,42,Scotland,113984,SUB,20,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,75,31,55,61,73,63,68,32,65,66,24,54,61,32,42,66,76,74,63,71,83,27,62,67,65,29,53,74,42,37,41,54,72,75,72,6,14,10,7,7,,51+2,51+2,51+2,57,53,53,53,57,54+2,54+2,54+2,59+2,56+2,56+2,56+2,59+2,70+2,65+2,65+2,65+2,70+2,71+2,69+2,69+2,69+2,71+2,15+2,https://cdn.sofifa.net/players/256/838/23_120.png
258680,/player/258680/daphne-van-domselaar/230005,23,5,28-10-22,D. van Domselaar,Daphne van Domselaar,GK,73,83,,,22,06-03-00,170,60,,,,,,,,,,,34,Netherlands,113011,GK,16,Right,2,1,1,Medium/Medium,Lean (170-),No,,,,,,,,,,12,6,10,31,7,9,10,14,16,18,33,42,37,74,46,50,64,16,32,8,18,8,5,35,19,25,6,14,13,71,68,66,74,73,37,23+2,23+2,23+2,22,24,24,24,22,25+2,25+2,25+2,23+2,24+2,24+2,24+2,23+2,22+2,21+2,21+2,21+2,22+2,22+2,20+2,20+2,20+2,22+2,72+2,https://cdn.sofifa.net/players/258/680/23_120.png
259485,/player/259485/lingwei-yao/230005,23,5,28-10-22,Yao Lingwei,姚凌薇,"CM, CDM, CB",73,74,,,26,05-12-95,165,63,,,,,,,,,,,155,China PR,113001,LCM,16,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,67,63,65,70,65,61,44,71,48,73,20,72,38,50,72,73,68,66,60,74,71,49,57,64,60,69,60,76,73,75,52,56,59,74,52,14,9,15,13,13,,65+2,65+2,65+2,69,70,70,70,69,72+2,72+2,72+2,69+2,73+1,73+1,73+1,69+2,65+2,70+2,70+2,70+2,65+2,64+2,64+2,64+2,64+2,64+2,19+2,https://cdn.sofifa.net/players/259/485/23_120.png
261514,/player/261514/evelyne-viens/230005,23,5,28-10-22,É. Viens,Évelyne Viens,ST,73,77,,,25,06-02-97,173,64,,,,,,,,,,,70,Canada,113000,SUB,22,Right,5,3,1,High/Low,Normal (170-185),No,,,"Finesse Shot, Outside Foot Shot",81,77,60,72,22,60,44,78,49,76,72,73,50,51,51,69,83,79,76,74,78,78,68,50,75,75,32,18,79,58,72,64,19,21,15,6,9,13,11,10,,73+2,73+2,73+2,72,74,74,74,72,72+2,72+2,72+2,69+2,62+2,62+2,62+2,69+2,47+2,45+2,45+2,45+2,47+2,44+2,39+2,39+2,39+2,44+2,16+2,https://cdn.sofifa.net/players/261/514/23_120.png
261783,/player/261783/laura-deloose/230005,23,5,28-10-22,L. Deloose,Laura Deloose,RB,73,73,,,29,18-06-93,166,56,,,,,,,,,,,7,Belgium,113394,SUB,22,Right,3,3,1,High/Medium,Normal (170-),No,,,,74,45,66,62,73,72,70,31,64,68,23,57,65,68,59,62,72,75,73,68,76,68,73,75,67,57,78,73,62,62,41,63,72,76,74,9,9,6,11,10,,58+2,58+2,58+2,61,60,60,60,61,61+2,61+2,61+2,63+2,64+2,64+2,64+2,63+2,71+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,16+2,https://cdn.sofifa.net/players/261/783/23_120.png
261791,/player/261791/marie-minnaert/230005,23,5,28-10-22,M. Minnaert,Marie Minnaert,"CM, CAM",73,79,,,23,05-05-99,184,73,,,,,,,,,,,7,Belgium,113394,SUB,16,Right,4,3,1,High/Medium,Lean (170-185),No,,,,63,68,72,68,62,70,55,68,57,79,48,68,72,74,77,71,60,65,59,74,62,71,63,72,73,73,63,69,68,72,63,69,54,69,55,9,6,8,8,13,,68+2,68+2,68+2,68,70,70,70,68,71+2,71+2,71+2,69+2,73+2,73+2,73+2,69+2,66+2,70+2,70+2,70+2,66+2,65+2,65+2,65+2,65+2,65+2,16+2,https://cdn.sofifa.net/players/261/791/23_120.png
261799,/player/261799/hannah-eurlings/230005,23,5,28-10-22,H. Eurlings,Hannah Eurlings,"CF, ST",73,83,,,19,01-01-03,170,58,,,,,,,,,,,7,Belgium,113394,SUB,7,Right,3,4,1,Medium/Medium,Normal (170-),No,,,,75,69,68,75,31,53,61,72,59,72,51,76,58,57,67,75,77,73,81,69,80,67,67,68,53,70,31,21,72,74,65,64,30,28,34,10,11,6,12,5,,69+2,69+2,69+2,73,73,73,73,73,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,54+2,51+2,51+2,51+2,54+2,51+2,42+2,42+2,42+2,51+2,16+2,https://cdn.sofifa.net/players/261/799/23_120.png
261803,/player/261803/jody-vangheluwe/230005,23,5,28-10-22,J. Vangheluwe,Jody Vangheluwe,RB,73,78,,,24,15-07-97,161,55,,,,,,,,,,,7,Belgium,113394,RB,15,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,71,37,57,63,72,59,67,35,63,69,23,56,52,28,55,67,73,69,72,68,82,49,68,72,47,30,72,73,43,36,39,58,71,73,75,13,11,6,15,6,,53+2,53+2,53+2,57,55,55,55,57,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,70+2,67+2,67+2,67+2,70+2,71+2,68+2,68+2,68+2,71+2,17+2,https://cdn.sofifa.net/players/261/803/23_120.png
261832,/player/261832/silvia-marisa-garcia-rebelo/230005,23,5,28-10-22,Sílvia Rebelo,Sílvia Marisa García Rebelo,CB,73,73,,,33,20-05-89,173,66,,,,,,,,,,,38,Portugal,115682,SUB,4,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,61,27,49,47,75,72,31,21,75,73,27,29,42,32,55,62,56,65,54,73,72,41,67,75,71,23,73,73,22,25,40,56,75,75,76,13,10,13,6,11,,46+2,46+2,46+2,44,44,44,44,44,46+2,46+2,46+2,48+2,54+2,54+2,54+2,48+2,65+2,69+2,69+2,69+2,65+2,68+2,73,73,73,68+2,17+2,https://cdn.sofifa.net/players/261/832/23_120.png
261834,/player/261834/patricia-isabel-sousa-morais/230005,23,5,28-10-22,Patrícia Morais,Patrícia Isabel Sousa Morais,GK,73,73,,,30,17-06-92,178,63,,,,,,,,,,,38,Portugal,115682,SUB,12,Right,3,1,1,Medium/Medium,Lean (170-185),No,,,,,,,,,,12,9,14,16,10,14,14,13,26,21,32,31,31,70,40,57,50,31,40,9,25,15,11,56,16,50,21,11,12,74,70,76,71,75,32,25+2,25+2,25+2,23,26,26,26,23,27+2,27+2,27+2,25+2,27+2,27+2,27+2,25+2,23+2,25+2,25+2,25+2,23+2,22+2,22+2,22+2,22+2,22+2,72+1,https://cdn.sofifa.net/players/261/834/23_120.png
261837,/player/261837/diana-micaela-de-sousa-e-silva/230005,23,5,28-10-22,Diana Silva,Diana Micaela de Sousa e Silva,"ST, LW",73,74,,,27,04-06-95,161,54,,,,,,,,,,,38,Portugal,115682,LW,16,Right,3,3,1,Medium/Medium,Normal (170-),No,,,Long Shot Taker (AI),77,78,65,73,24,60,75,82,67,68,71,73,70,68,48,72,75,78,77,67,82,76,68,65,69,73,28,21,70,62,77,74,15,23,20,13,12,9,6,9,,73+1,73+1,73+1,73,72,72,72,73,70+2,70+2,70+2,70+2,61+2,61+2,61+2,70+2,52+2,45+2,45+2,45+2,52+2,48+2,40+2,40+2,40+2,48+2,16+2,https://cdn.sofifa.net/players/261/837/23_120.png
261842,/player/261842/carolina-ana-coruche-mendes/230005,23,5,28-10-22,Carolina Mendes,Carolina Ana Coruche Mendes,ST,73,73,,,34,27-11-87,173,59,,,,,,,,,,,38,Portugal,115682,SUB,18,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Injury Prone,78,78,57,74,26,61,49,80,68,64,77,75,73,60,45,76,79,77,72,60,75,79,76,69,67,77,32,26,68,55,73,75,20,20,21,6,13,5,8,14,,73,73,73,70,71,71,71,70,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,49+2,45+2,45+2,45+2,49+2,46+2,40+2,40+2,40+2,46+2,15+2,https://cdn.sofifa.net/players/261/842/23_120.png
261848,/player/261848/ines-teixeira-pereira/230005,23,5,28-10-22,Inês Pereira,Inês Teixeira Pereira,GK,73,78,,,23,26-05-99,168,64,,,,,,,,,,,38,Portugal,115682,GK,1,Right,3,1,1,Medium/Medium,Normal (170-),No,,,,,,,,,,12,11,12,32,9,22,18,13,28,24,38,36,33,71,44,59,58,34,37,8,23,12,11,37,11,47,14,15,13,70,72,78,71,74,37,27+2,27+2,27+2,26,29,29,29,26,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,25+2,26+2,26+2,26+2,25+2,24+2,22+2,22+2,22+2,24+2,72+2,https://cdn.sofifa.net/players/261/848/23_120.png
261853,/player/261853/diana-catarina-ribeiro-gomes/230005,23,5,28-10-22,Diana Gomes,Diana Catarina Ribeiro Gomes,CB,73,81,,,23,26-07-98,167,60,,,,,,,,,,,38,Portugal,115682,RCB,19,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,66,29,53,58,74,71,33,23,69,72,29,51,46,35,57,67,63,69,53,69,69,45,70,68,72,23,72,73,22,43,40,63,75,74,76,9,6,10,10,9,,49+2,49+2,49+2,50,50,50,50,50,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,66+2,69+2,69+2,69+2,66+2,68+2,73+2,73+2,73+2,68+2,15+2,https://cdn.sofifa.net/players/261/853/23_120.png
261863,/player/261863/lisa-lichtfus/230005,23,5,28-10-22,L. Lichtfus,Lisa Lichtfus,GK,73,81,6000000,500,22,28-12-99,172,62,2218,Feminine Division 1,1,116039,Dijon W,GK,1,,01-01-22,2026,7,Belgium,113394,SUB,21,Right,3,1,1,Medium/Medium,Normal (170-185),No,14400000,,,,,,,,,12,9,12,25,9,15,14,11,21,17,38,47,44,68,47,51,61,36,45,8,18,13,9,34,12,33,12,13,11,69,75,68,71,76,42,25+2,25+2,25+2,24,25,25,25,24,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,24+2,23+2,23+2,23+2,24+2,24+2,22+2,22+2,22+2,24+2,72+2,https://cdn.sofifa.net/players/261/863/23_120.png
265012,/player/265012/karen-holmgaard/230005,23,5,28-10-22,K. Holmgaard,Karen Holmgaard,CDM,73,82,6500000,550,23,28-01-99,180,63,2216,Women's Super League,1,116016,Everton W,SUB,28,,05-08-22,2024,13,Denmark,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,15000000,,,59,55,66,63,74,72,52,56,77,74,43,62,40,55,72,71,55,63,55,60,41,56,62,67,76,53,73,71,51,70,59,74,73,75,73,14,11,6,8,13,,62+2,62+2,62+2,61,62,62,62,61,64+2,64+2,64+2,63+2,68+2,68+2,68+2,63+2,67+2,72+2,72+2,72+2,67+2,68+2,73+2,73+2,73+2,68+2,17+2,https://cdn.sofifa.net/players/265/012/23_120.png
265201,/player/265201/cecilie-sandvej/230005,23,5,28-10-22,C. Sandvej,Cecilie Sandvej,"CB, LB",73,73,2000000,650,32,13-06-90,175,66,2218,Feminine Division 1,1,116039,Dijon W,LCB,3,,23-07-22,2024,13,Denmark,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,4400000,,,66,41,55,57,75,72,52,41,69,64,35,53,54,35,53,59,63,68,58,71,63,46,73,64,75,37,75,74,48,49,41,58,78,77,72,5,15,11,6,14,,55+2,55+2,55+2,55,55,55,55,55,55+2,55+2,55+2,57+2,58+2,58+2,58+2,57+2,67+2,68+2,68+2,68+2,67+2,68+2,73,73,73,68+2,17+2,https://cdn.sofifa.net/players/265/201/23_120.png
265226,/player/265226/jess-sigsworth/230005,23,5,28-10-22,J. Sigsworth,Jess Sigsworth,ST,73,73,3300000,750,27,13-10-94,173,59,2216,Women's Super League,1,116020,Leicester City W,SUB,9,,16-07-21,2023,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),Yes,7300000,,Injury Prone,77,73,57,74,46,67,51,72,75,63,74,74,58,51,45,75,75,78,78,70,65,77,62,70,69,73,60,39,76,64,71,63,42,45,44,8,6,6,11,8,,73,73,73,71,72,72,72,71,70+2,70+2,70+2,68+2,63+2,63+2,63+2,68+2,58+2,55+2,55+2,55+2,58+2,57+2,55+2,55+2,55+2,57+2,15+2,https://cdn.sofifa.net/players/265/226/23_120.png
265233,/player/265233/sam-tierney/230005,23,5,28-10-22,S. Tierney,Sam Tierney,"CM, CB",73,79,4800000,600,23,08-10-98,167,59,2216,Women's Super League,1,116020,Leicester City W,CB,3,,01-07-20,2023,14,England,,,,Right,3,2,1,High/Medium,Normal (170-),No,11500000,,,72,68,67,68,75,75,49,73,59,77,61,62,55,58,65,72,72,72,73,79,76,64,65,79,71,63,80,79,72,73,63,70,77,76,76,9,7,14,12,7,,70+2,70+2,70+2,69,71,71,71,69,72+2,72+2,72+2,69+2,73+2,73+2,73+2,69+2,73+2,75+2,75+2,75+2,73+2,73+2,74+2,74+2,74+2,73+2,17+2,https://cdn.sofifa.net/players/265/233/23_120.png
265249,/player/265249/lauren-james/230005,23,5,28-10-22,L. James,Lauren James,"RW, ST, CAM",73,81,6500000,600,20,29-09-01,175,77,2216,Women's Super League,1,116010,Chelsea W,RM,10,,01-07-21,2025,14,England,113002,SUB,22,Right,3,4,1,Medium/Low,Stocky (170-185),No,14600000,#Strength,"Flair, Technical Dribbler (AI)",60,74,72,76,28,69,73,71,58,77,68,82,73,67,61,82,67,55,34,69,77,79,36,49,90,79,51,22,77,71,61,75,24,26,24,14,5,9,13,9,,73+2,73+2,73+2,73,75,75,75,73,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,52+2,51+2,51+2,51+2,52+2,47+2,44+2,44+2,44+2,47+2,17+2,https://cdn.sofifa.net/players/265/249/23_120.png
265253,/player/265253/asmita-ale/230005,23,5,28-10-22,A. Ale,Asmita Ale,"RB, RM",73,86,7000000,500,20,03-11-01,166,59,2216,Women's Super League,1,116011,Tottenham W,LM,13,,06-08-18,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,19100000,,,67,52,66,66,72,68,69,54,69,70,59,58,62,55,67,74,65,68,69,74,76,54,71,65,69,42,68,73,61,60,55,56,73,70,72,13,8,8,9,10,,63+2,63+2,63+2,64,63,63,63,64,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,17+2,https://cdn.sofifa.net/players/265/253/23_120.png
265261,/player/265261/kit-graham/230005,23,5,28-10-22,K. Graham,Kit Graham,"CAM, CF, RW",73,75,3800000,700,26,11-11-95,160,51,2216,Women's Super League,1,116011,Tottenham W,SUB,16,,14-08-19,2023,14,England,,,,Left,4,3,1,Medium/Medium,Stocky (170-),No,8300000,,,54,66,72,75,51,68,55,60,55,79,55,79,70,73,77,75,55,53,67,75,64,74,66,55,79,73,56,45,74,74,57,75,45,56,57,14,13,8,9,5,,68+2,68+2,68+2,70,71,71,71,70,73+2,73+2,73+2,69+2,72+2,72+2,72+2,69+2,60+2,64+2,64+2,64+2,60+2,58+2,58+2,58+2,58+2,58+2,17+2,https://cdn.sofifa.net/players/265/261/23_120.png
265307,/player/265307/lucy-parker/230005,23,5,28-10-22,L. Parker,Lucy Parker,CB,73,82,6500000,550,23,18-11-98,173,66,2216,Women's Super League,1,116014,West Ham W,SUB,15,,03-08-21,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,15000000,,,62,41,60,64,75,72,45,49,69,73,54,63,45,49,62,69,62,62,54,75,55,13,65,69,75,45,71,80,45,58,48,66,79,72,69,7,12,12,8,14,,56+2,56+2,56+2,60,58,58,58,60,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,68+2,72+2,72+2,72+2,68+2,69+2,73+2,73+2,73+2,69+2,17+2,https://cdn.sofifa.net/players/265/307/23_120.png
265320,/player/265320/meaghan-sargeant/230005,23,5,28-10-22,M. Sargeant,Meaghan Sargeant,CB,73,74,2900000,650,28,16-03-94,170,58,2216,Women's Super League,1,116015,Aston Villa W,SUB,3,,03-07-21,2023,14,England,,,,Right,3,2,1,Low/High,Normal (170-),No,6300000,,,49,47,59,66,76,64,51,42,66,69,46,64,52,50,58,69,61,40,60,70,68,63,64,55,66,41,69,69,41,54,58,62,75,84,83,14,5,7,14,11,,56+2,56+2,56+2,57,57,57,57,57,59+2,59+2,59+2,58+2,62+2,62+2,62+2,58+2,66+2,69+2,69+2,69+2,66+2,68+2,73+1,73+1,73+1,68+2,17+2,https://cdn.sofifa.net/players/265/320/23_120.png
265325,/player/265325/ruesha-littlejohn/230005,23,5,28-10-22,R. Littlejohn,Ruesha Littlejohn,"CM, CAM, CDM",73,73,2500000,700,31,03-07-90,168,57,2216,Women's Super League,1,116015,Aston Villa W,SUB,31,,01-09-21,2023,25,Republic of Ireland,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,5300000,,,65,56,71,71,69,64,56,55,47,83,51,69,58,55,73,76,62,68,63,73,77,65,55,72,52,46,85,68,70,70,57,60,69,76,74,13,11,6,6,7,,64+2,64+2,64+2,67,68,68,68,67,70+2,70+2,70+2,70+2,73,73,73,70+2,71+2,74-1,74-1,74-1,71+2,70+2,69+2,69+2,69+2,70+2,16+2,https://cdn.sofifa.net/players/265/325/23_120.png
265331,/player/265331/courtney-brosnan/230005,23,5,28-10-22,C. Brosnan,Courtney Brosnan,GK,73,76,3100000,500,26,10-11-95,175,73,2216,Women's Super League,1,116016,Everton W,GK,18,,26-07-21,2023,25,Republic of Ireland,,,,Right,3,1,1,Medium/Medium,Stocky (170-185),No,6700000,,,,,,,,,13,8,7,30,9,19,17,16,35,25,39,37,38,76,53,49,58,25,72,14,21,9,13,46,23,42,10,11,12,69,69,65,74,76,38,28+2,28+2,28+2,27,29,29,29,27,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,24+2,27+2,27+2,27+2,24+2,23+2,24+2,24+2,24+2,23+2,72+2,https://cdn.sofifa.net/players/265/331/23_120.png
265337,/player/265337/rikke-sevecke/230005,23,5,28-10-22,R. Sevecke,Rikke Sevecke,"CB, RB",73,78,4000000,650,26,15-06-96,180,69,2216,Women's Super League,1,116016,Everton W,CB,4,,16-07-20,2023,13,Denmark,,,,Right,3,2,1,Medium/Medium,Lean (170-185),Yes,8700000,,,58,54,62,62,74,70,55,56,76,71,46,57,47,43,70,69,56,59,62,69,43,63,76,69,70,46,69,77,39,54,54,74,74,73,71,8,11,8,7,15,,60+2,60+2,60+2,58,59,59,59,58,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,68+2,71+2,71+2,71+2,68+2,69+2,73+2,73+2,73+2,69+2,17+2,https://cdn.sofifa.net/players/265/337/23_120.png
265863,/player/265863/marine-perea/230005,23,5,28-10-22,M. Perea,Marine Perea,LB,73,81,6500000,500,21,01-10-00,163,58,2218,Feminine Division 1,1,116042,Guingamp W,LB,15,,01-07-22,2024,18,France,,,,Left,2,3,1,High/Medium,Normal (170-),No,15600000,,,64,58,65,68,72,62,69,58,59,73,51,65,62,41,57,70,60,67,71,72,79,61,60,69,59,61,62,74,56,58,47,67,71,74,76,5,12,9,7,13,,62+2,62+2,62+2,65,64,64,64,65,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,71+2,69+2,69+2,69+2,71+2,71+2,69+2,69+2,69+2,71+2,16+2,https://cdn.sofifa.net/players/265/863/23_120.png
265882,/player/265882/mylaine-tarrieu/230005,23,5,28-10-22,M. Tarrieu,Mylaine Tarrieu,"LM, RM, ST",73,73,3200000,700,27,03-01-95,160,54,2218,Feminine Division 1,1,116386,Rodez W,RS,12,,01-08-22,2023,18,France,,,,Right,3,3,1,High/Low,Lean (170-),No,7000000,,,87,62,68,74,41,51,68,61,55,73,59,72,61,58,61,73,89,86,83,71,83,65,45,64,52,59,35,40,72,68,61,71,41,39,33,8,11,8,9,11,,67+2,67+2,67+2,72,71,71,71,72,71+2,71+2,71+2,72+1,66+2,66+2,66+2,72+1,59+2,55+2,55+2,55+2,59+2,57+2,47+2,47+2,47+2,57+2,16+2,https://cdn.sofifa.net/players/265/882/23_120.png
265907,/player/265907/anna-clerac/230005,23,5,28-10-22,A. Clerac,Anna Clerac,"CDM, CM",73,79,4300000,600,25,02-06-97,165,56,2218,Feminine Division 1,1,116041,Soyaux W,CDM,7,,01-07-14,2027,18,France,,,,Left,2,3,1,Medium/Medium,Lean (170-),No,10300000,,,53,49,69,71,70,67,57,45,54,75,45,69,76,69,72,74,51,55,69,69,75,56,55,68,66,48,73,72,49,67,55,69,69,74,68,14,12,12,9,7,,57+2,57+2,57+2,62,62,62,62,62,65+2,65+2,65+2,64+2,69+2,69+2,69+2,64+2,68+2,72+2,72+2,72+2,68+2,67+2,68+2,68+2,68+2,67+2,17+2,https://cdn.sofifa.net/players/265/907/23_120.png
265908,/player/265908/camille-collin-rougier/230005,23,5,28-10-22,C. Collin-Rougier,Camille Collin-Rougier,"CB, LB",73,82,6500000,550,22,20-05-00,166,66,2218,Feminine Division 1,1,116041,Soyaux W,RCB,4,,01-07-18,2027,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-),Yes,15600000,,,66,40,54,61,74,73,42,37,71,69,33,58,47,35,58,65,54,76,53,70,68,55,79,73,74,35,71,75,41,45,41,64,75,74,69,7,8,6,7,7,,56+2,56+2,56+2,55,55,55,55,55,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2,67+2,69+2,69+2,69+2,67+2,68+2,73+2,73+2,73+2,68+2,14+2,https://cdn.sofifa.net/players/265/908/23_120.png
265944,/player/265944/agathe-donnary/230005,23,5,28-10-22,A. Donnary,Agathe Donnary,"CM, CDM",73,81,6500000,500,20,09-03-02,161,55,2218,Feminine Division 1,1,116041,Soyaux W,RCM,15,,22-07-22,2023,18,France,,,,Right,3,3,1,High/Medium,Normal (170-),Yes,15600000,,,75,58,70,72,66,72,59,59,59,77,51,71,59,46,72,74,73,77,75,67,77,55,64,88,69,60,59,72,71,76,50,68,61,70,62,10,11,9,14,7,,66+2,66+2,66+2,70,70,70,70,70,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,17+2,https://cdn.sofifa.net/players/265/944/23_120.png
265958,/player/265958/oceane-daniel/230005,23,5,28-10-22,O. Daniel,Océane Daniel,CB,73,78,4000000,600,25,03-04-97,175,67,2218,Feminine Division 1,1,116038,Bordeaux W,LDM,4,,09-08-22,2023,18,France,,,,Right,3,2,1,Low/Medium,Normal (170-185),Yes,9100000,,,58,40,57,61,73,73,52,39,73,74,43,55,54,34,61,68,61,55,59,70,65,46,75,62,77,35,74,74,33,36,43,61,76,72,69,11,7,7,14,12,,54+2,54+2,54+2,54,53,53,53,54,55+2,55+2,55+2,57+2,59+2,59+2,59+2,57+2,66+2,69+2,69+2,69+2,66+2,68+2,73+2,73+2,73+2,68+2,17+2,https://cdn.sofifa.net/players/265/958/23_120.png
266254,/player/266254/elisabeth-terland/230005,23,5,28-10-22,E. Terland,Elisabeth Terland,"RM, ST",73,83,7000000,500,21,28-06-01,171,64,2216,Women's Super League,1,116013,Brighton & Hove Albion W,RS,11,,01-08-22,2024,36,Norway,113007,SUB,19,Right,4,3,1,Medium/Medium,Normal (170-185),No,16100000,,,77,72,69,72,38,65,69,76,53,73,68,72,61,57,68,72,76,77,73,70,72,71,65,66,68,72,58,24,71,69,54,70,25,51,49,14,13,10,12,11,,71+2,71+2,71+2,72,72,72,72,72,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,58+2,56+2,56+2,56+2,58+2,56+2,50+2,50+2,50+2,56+2,19+2,https://cdn.sofifa.net/players/266/254/23_120.png
266603,/player/266603/christy-grimshaw/230005,23,5,28-10-22,C. Grimshaw,Christy Grimshaw,RW,73,74,,,26,08-11-95,173,58,,,,,,,,,,,42,Scotland,113984,SUB,7,Right,3,3,1,High/Medium,Normal (170-185),No,,,,76,65,71,75,34,67,75,65,62,74,67,76,60,42,68,74,77,75,73,65,79,66,68,72,69,66,57,31,72,73,54,75,25,35,31,8,10,11,10,12,,69+2,69+2,69+2,73,71,71,71,73,72+2,72+2,72+2,73+1,68+2,68+2,68+2,73+1,57+2,54+2,54+2,54+2,57+2,54+2,47+2,47+2,47+2,54+2,16+2,https://cdn.sofifa.net/players/266/603/23_120.png
266922,/player/266922/ceri-holland/230005,23,5,28-10-22,C. Holland,Ceri Holland,CM,73,78,4600000,600,24,12-12-97,165,57,2216,Women's Super League,1,116343,Liverpool W,LCM,18,,01-01-21,2023,50,Wales,,,,Right,3,3,1,Medium/Medium,Normal (170-),Yes,10500000,,,78,69,68,74,62,68,60,69,55,74,66,73,60,55,66,78,78,78,70,74,77,69,64,78,67,70,60,68,76,71,54,67,56,67,64,12,13,6,8,10,,71+2,71+2,71+2,73,74,74,74,73,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,70+2,69+2,69+2,69+2,70+2,69+2,65+2,65+2,65+2,69+2,17+2,https://cdn.sofifa.net/players/266/922/23_120.png
267293,/player/267293/angharad-james/230005,23,5,28-10-22,A. James,Angharad James,"CDM, CM",73,73,2700000,650,28,01-06-94,170,63,2216,Women's Super League,1,116011,Tottenham W,RCM,15,,30-07-22,2024,50,Wales,,,,Right,3,2,1,High/Medium,Normal (170-),No,5700000,,,61,59,70,66,68,69,57,56,55,80,57,61,55,64,73,73,55,66,66,69,70,62,71,69,69,65,70,70,52,69,52,64,70,69,68,13,12,12,12,12,,62+2,62+2,62+2,64,64,64,64,64,67+2,67+2,67+2,65+2,70+2,70+2,70+2,65+2,68+2,72+1,72+1,72+1,68+2,68+2,69+2,69+2,69+2,68+2,18+2,https://cdn.sofifa.net/players/267/293/23_120.png
267644,/player/267644/cindy-perrault/230005,23,5,28-10-22,C. Perrault,Cindy Perrault,GK,73,75,2900000,500,26,26-01-96,172,63,2218,Feminine Division 1,1,116042,Guingamp W,GK,1,,01-07-21,2027,18,France,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,6600000,,,,,,,,,10,9,13,24,10,15,14,11,21,19,29,29,31,69,46,53,55,28,41,9,26,14,8,32,12,35,13,13,13,73,71,71,71,77,29,24+2,24+2,24+2,22,24,24,24,22,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,22+2,23+2,23+2,23+2,22+2,22+2,22+2,22+2,22+2,22+2,72+2,https://cdn.sofifa.net/players/267/644/23_120.png
